,Suburb,Type,Landsize,BuildingArea,Rooms,Bathroom,Bedroom2,YearBuilt,Price,Postcode,zipcode,price,weekly_price,monthly_price
12895,Balwyn North,h,923.0,,3,1.0,3.0,,2321000.0,3104.0,,,,
12896,Balwyn North,h,632.0,144.0,3,2.0,3.0,1940.0,1890000.0,3104.0,,,,
12897,Bentleigh,h,557.0,220.0,4,2.0,4.0,1920.0,1895000.0,3204.0,,,,
12898,Bentleigh East,h,579.0,,4,1.0,4.0,,1115000.0,3165.0,,,,
12899,Bentleigh East,t,335.0,239.0,3,2.0,3.0,2013.0,1280000.0,3165.0,,,,
12900,Bentleigh East,u,212.0,,2,2.0,2.0,2008.0,690000.0,3165.0,,,,
12901,Bentleigh East,h,581.0,167.0,4,1.0,4.0,1960.0,1595000.0,3165.0,,,,
12902,Blackburn,t,300.0,,3,1.0,3.0,,881000.0,3130.0,,,,
12903,Blackburn North,h,543.0,,4,2.0,4.0,2006.0,1300000.0,3130.0,,,,
12904,Briar Hill,t,189.0,,2,2.0,2.0,,625000.0,3088.0,,,,
12905,Brighton,h,753.0,,4,4.0,4.0,,3100000.0,3186.0,3186.0,268.2983870967742,107.9274193548387,529.0725806451613
12906,Brighton,h,421.0,170.0,4,3.0,4.0,2000.0,1850000.0,3186.0,3186.0,268.2983870967742,107.9274193548387,529.0725806451613
12907,Brighton,h,560.0,,4,3.0,4.0,,2770000.0,3186.0,3186.0,268.2983870967742,107.9274193548387,529.0725806451613
12908,Brighton East,h,221.0,,4,3.0,4.0,,1300000.0,3187.0,,,,
12909,Broadmeadows,h,670.0,,3,1.0,3.0,1980.0,637000.0,3047.0,,,,
12910,Broadmeadows,h,697.0,,3,1.0,3.0,,1335000.0,3047.0,,,,
12911,Brunswick,h,277.0,,3,1.0,3.0,,905000.0,3056.0,3056.0,94.67264573991031,86.01569506726457,243.32286995515696
12912,Brunswick East,u,682.0,34.0,1,1.0,1.0,1980.0,320000.0,3057.0,3057.0,154.43243243243242,61.1945945945946,226.1891891891892
12913,Bulleen,h,757.0,,3,1.0,3.0,,1230000.0,3105.0,,,,
12914,Bulleen,h,602.0,170.0,4,2.0,4.0,1970.0,1240000.0,3105.0,,,,
12915,Bundoora,h,896.0,139.0,3,1.0,3.0,1965.0,1234000.0,3083.0,,,,
12916,Burwood,h,708.0,,3,2.0,3.0,,1588000.0,3125.0,,,,
12917,Burwood East,h,788.0,108.0,3,2.0,4.0,1960.0,1000000.0,3151.0,,,,
12918,Campbellfield,h,688.0,175.0,4,2.0,4.0,1970.0,650000.0,3061.0,,,,
12919,Canterbury,h,692.0,,5,2.0,5.0,,2550000.0,3126.0,,,,
12920,Carlton North,h,158.0,112.0,2,1.0,2.0,1890.0,1540000.0,3054.0,3054.0,121.39855072463769,74.4927536231884,110.27536231884058
12921,Caroline Springs,h,660.0,,3,2.0,3.0,,700000.0,3023.0,,,,
12922,Caulfield South,h,554.0,312.0,5,4.0,5.0,2017.0,2450000.0,3162.0,,,,
12923,Chelsea Heights,h,650.0,138.0,3,1.0,3.0,1960.0,710000.0,3196.0,,,,
12924,Cheltenham,t,836.0,112.0,2,2.0,2.0,2009.0,955000.0,3192.0,,,,
12925,Cheltenham,h,584.0,133.0,3,1.0,3.0,1960.0,1230000.0,3192.0,,,,
12926,Clarinda,h,402.0,177.0,5,2.0,5.0,1980.0,883300.0,3169.0,,,,
12927,Clarinda,h,532.0,114.0,3,1.0,3.0,1975.0,790000.0,3169.0,,,,
12928,Clifton Hill,h,146.0,104.0,2,1.0,2.0,1890.0,1310000.0,3068.0,3068.0,126.01298701298701,148.29545454545453,345.6818181818182
12929,Coburg,h,379.0,107.0,3,1.0,3.0,1910.0,880000.0,3058.0,3058.0,103.10526315789474,121.27067669172932,326.9924812030075
12930,Coburg,h,392.0,98.0,3,1.0,3.0,1920.0,1070000.0,3058.0,3058.0,103.10526315789474,121.27067669172932,326.9924812030075
12931,Coburg,h,900.0,180.0,5,3.0,5.0,1888.0,1500000.0,3058.0,3058.0,103.10526315789474,121.27067669172932,326.9924812030075
12932,Coburg,h,430.0,155.0,4,2.0,4.0,1920.0,1085000.0,3058.0,3058.0,103.10526315789474,121.27067669172932,326.9924812030075
12933,Craigieburn,h,480.0,,4,2.0,4.0,,640000.0,3064.0,,,,
12934,Craigieburn,h,947.0,132.0,3,1.0,3.0,1972.0,582500.0,3064.0,,,,
12935,Craigieburn,h,312.0,148.0,4,2.0,4.0,2015.0,480000.0,3064.0,,,,
12936,Craigieburn,h,484.0,159.0,4,2.0,4.0,2009.0,523000.0,3064.0,,,,
12937,Craigieburn,h,321.0,150.0,3,2.0,3.0,2013.0,485000.0,3064.0,,,,
12938,Craigieburn,h,511.0,,4,2.0,4.0,,800000.0,3064.0,,,,
12939,Craigieburn,h,448.0,,4,2.0,4.0,,632000.0,3064.0,,,,
12940,Croydon,h,1880.0,255.0,4,2.0,4.0,1947.0,1152000.0,3136.0,,,,
12941,Dallas,h,560.0,108.0,3,1.0,3.0,1965.0,475000.0,3047.0,,,,
12942,Deer Park,h,712.0,,3,1.0,3.0,,635000.0,3023.0,,,,
12943,Dingley Village,h,534.0,,3,2.0,3.0,,871000.0,3172.0,,,,
12944,Dingley Village,h,364.0,210.0,4,2.0,4.0,1995.0,970000.0,3172.0,,,,
12945,Doncaster,h,650.0,,4,2.0,4.0,,1200000.0,3108.0,3108.0,128.82978723404256,32.269503546099294,145.39716312056737
12946,Doncaster,h,723.0,,3,1.0,3.0,,1410000.0,3108.0,3108.0,128.82978723404256,32.269503546099294,145.39716312056737
12947,Doncaster East,h,654.0,,4,3.0,4.0,,1320000.0,3109.0,,,,
12948,Doncaster East,h,656.0,,3,1.0,3.0,,1408000.0,3109.0,,,,
12949,Donvale,h,375.0,254.0,4,2.0,4.0,1998.0,1200000.0,3111.0,,,,
12950,Donvale,h,243.0,150.0,3,2.0,3.0,2012.0,988000.0,3111.0,,,,
12951,Eaglemont,h,780.0,,3,2.0,3.0,,1925000.0,3084.0,,,,
12952,Edithvale,h,694.0,136.0,3,1.0,3.0,1975.0,875000.0,3196.0,,,,
12953,Elsternwick,h,346.0,180.0,3,2.0,3.0,1890.0,2105000.0,3185.0,3185.0,154.1320754716981,155.8679245283019,636.7735849056604
12954,Elsternwick,h,390.0,120.0,4,2.0,4.0,1920.0,2410000.0,3185.0,3185.0,154.1320754716981,155.8679245283019,636.7735849056604
12955,Eltham,h,868.0,135.0,3,2.0,3.0,1980.0,810000.0,3095.0,,,,
12956,Eltham North,h,966.0,332.0,6,3.0,6.0,1990.0,1115000.0,3095.0,,,,
12957,Elwood,h,1730.0,152.0,3,1.0,3.0,2001.0,1380000.0,3184.0,3184.0,147.45373134328358,177.30746268656716,470.37611940298507
12958,Epping,h,553.0,,3,1.0,3.0,1980.0,678000.0,3076.0,,,,
12959,Epping,h,647.0,,4,2.0,4.0,,681000.0,3076.0,,,,
12960,Essendon,h,543.0,259.0,4,4.0,4.0,2015.0,1600000.0,3040.0,,,,
12961,Fairfield,h,485.0,133.0,4,2.0,4.0,1920.0,1280000.0,3078.0,,,,
12962,Fawkner,h,687.0,,4,1.0,4.0,,874000.0,3060.0,,,,
12963,Ferntree Gully,h,720.0,,3,1.0,3.0,,770000.0,3156.0,,,,
12964,Ferntree Gully,h,793.0,225.0,4,3.0,4.0,1980.0,875000.0,3156.0,,,,
12965,Fitzroy,t,782.0,67.0,1,1.0,1.0,1998.0,580000.0,3065.0,3065.0,153.84237726098192,222.0077519379845,579.015503875969
12966,Fitzroy,h,205.0,106.0,3,2.0,3.0,1885.0,2478000.0,3065.0,3065.0,153.84237726098192,222.0077519379845,579.015503875969
12967,Flemington,t,459.0,153.0,3,2.0,3.0,2003.0,1017500.0,3031.0,3031.0,119.91489361702128,61.79255319148936,127.79255319148936
12968,Footscray,h,241.0,91.0,2,1.0,2.0,1915.0,942000.0,3011.0,3011.0,95.6010101010101,53.56565656565657,147.6919191919192
12969,Footscray,h,495.0,,3,2.0,3.0,,1320000.0,3011.0,3011.0,95.6010101010101,53.56565656565657,147.6919191919192
12970,Frankston,h,539.0,,3,2.0,3.0,1971.0,550000.0,3199.0,3199.0,174.96116504854368,163.5728155339806,560.9611650485436
12971,Frankston,h,595.0,,3,2.0,3.0,,690000.0,3199.0,3199.0,174.96116504854368,163.5728155339806,560.9611650485436
12972,Glen Iris,h,151.0,,2,1.0,2.0,,708000.0,3146.0,,,,
12973,Glen Iris,h,403.0,124.0,3,1.0,3.0,1960.0,1300000.0,3146.0,,,,
12974,Glen Iris,h,316.0,111.0,3,1.0,3.0,1940.0,1307500.0,3146.0,,,,
12975,Glen Iris,h,303.0,150.0,3,2.0,3.0,1940.0,1390000.0,3146.0,,,,
12976,Glen Waverley,h,782.0,102.0,3,1.0,3.0,1960.0,1310000.0,3150.0,3150.0,124.02645502645503,55.698412698412696,181.1058201058201
12977,Glen Waverley,h,651.0,124.0,5,2.0,5.0,1970.0,1285000.0,3150.0,3150.0,124.02645502645503,55.698412698412696,181.1058201058201
12978,Glen Waverley,h,768.0,169.0,4,2.0,4.0,1970.0,1292000.0,3150.0,3150.0,124.02645502645503,55.698412698412696,181.1058201058201
12979,Glen Waverley,h,733.0,,3,2.0,3.0,,1300000.0,3150.0,3150.0,124.02645502645503,55.698412698412696,181.1058201058201
12980,Glen Waverley,h,654.0,,4,1.0,4.0,,1155000.0,3150.0,3150.0,124.02645502645503,55.698412698412696,181.1058201058201
12981,Glenroy,h,708.0,175.0,4,3.0,4.0,2007.0,831000.0,3046.0,,,,
12982,Glenroy,h,308.0,93.0,3,1.0,3.0,1950.0,570000.0,3046.0,,,,
12983,Glenroy,h,712.0,82.0,2,1.0,2.0,1970.0,805000.0,3046.0,,,,
12984,Gowanbrae,h,462.0,212.0,4,2.0,4.0,2008.0,931000.0,3043.0,,,,
12985,Hampton,h,627.0,,5,4.0,5.0,,2500000.0,3188.0,,,,
12986,Hawthorn,h,200.0,101.0,2,1.0,2.0,1890.0,1600000.0,3122.0,3122.0,180.57065217391303,225.18478260869566,443.41847826086956
12987,Hawthorn East,h,223.0,,2,1.0,2.0,,1700000.0,3123.0,,,,
12988,Heathmont,h,779.0,,5,3.0,5.0,1975.0,1825000.0,3135.0,,,,
12989,Heathmont,h,715.0,,3,1.0,3.0,,1000000.0,3135.0,,,,
12990,Highett,h,652.0,,3,1.0,3.0,,1080000.0,3190.0,,,,
12991,Highett,h,703.0,,3,2.0,3.0,,2585000.0,3190.0,,,,
12992,Highett,h,506.0,210.0,5,2.0,5.0,1950.0,1225000.0,3190.0,,,,
12993,Hillside,h,2002.0,,4,2.0,4.0,,1111000.0,3037.0,,,,
12994,Hillside,h,318.0,118.0,3,1.0,3.0,2003.0,478000.0,3037.0,,,,
12995,Hoppers Crossing,h,538.0,112.0,3,1.0,3.0,1980.0,520000.0,3029.0,3029.0,76.15044247787611,31.76991150442478,74.86725663716814
12996,Jacana,h,693.0,120.0,4,3.0,4.0,1980.0,650000.0,3047.0,,,,
12997,Keilor East,h,633.0,,4,2.0,4.0,,981000.0,3033.0,,,,
12998,Keilor East,h,326.0,271.0,3,3.0,3.0,2012.0,1295000.0,3033.0,,,,
12999,Keilor East,h,534.0,211.0,4,2.0,4.0,1970.0,1250000.0,3033.0,,,,
13000,Keilor East,h,615.0,176.0,4,1.0,4.0,1964.0,986000.0,3033.0,,,,
13001,Keilor East,h,292.0,113.0,3,2.0,3.0,2013.0,620000.0,3033.0,,,,
13002,Kensington,t,105.0,108.0,2,1.0,2.0,2005.0,841000.0,3031.0,3031.0,119.91489361702128,61.79255319148936,127.79255319148936
13003,Kew,h,372.0,126.0,3,1.0,3.0,1905.0,2180000.0,3101.0,3101.0,139.5981308411215,45.58878504672897,24.299065420560748
13004,Kew,h,792.0,,4,2.0,4.0,,4000000.0,3101.0,3101.0,139.5981308411215,45.58878504672897,24.299065420560748
13005,Kew,h,733.0,,3,2.0,3.0,,1775000.0,3101.0,3101.0,139.5981308411215,45.58878504672897,24.299065420560748
13006,Kew East,h,664.0,188.0,3,2.0,3.0,1930.0,2118000.0,3102.0,,,,
13007,Kilsyth,h,837.0,130.0,3,1.0,3.0,1960.0,710000.0,3137.0,,,,
13008,Kilsyth,h,862.0,162.0,3,2.0,3.0,1986.0,780000.0,3137.0,,,,
13009,Lalor,h,537.0,103.0,3,1.0,3.0,1975.0,700000.0,3075.0,,,,
13010,Maidstone,h,208.0,,2,1.0,2.0,,610000.0,3012.0,,,,
13011,Malvern East,h,660.0,172.0,3,2.0,3.0,1940.0,2030000.0,3145.0,3145.0,116.26724137931035,46.68103448275862,84.48275862068965
13012,Malvern East,h,460.0,123.0,3,2.0,3.0,1910.0,1800000.0,3145.0,3145.0,116.26724137931035,46.68103448275862,84.48275862068965
13013,Maribyrnong,h,650.0,174.0,4,2.0,4.0,2000.0,1500000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
13014,McKinnon,t,305.0,,3,2.0,3.0,,1125000.0,3204.0,,,,
13015,Melton South,h,602.0,108.0,3,1.0,3.0,1980.0,460000.0,3338.0,,,,
13016,Mentone,t,332.0,,3,2.0,3.0,,881000.0,3194.0,,,,
13017,Mernda,h,180.0,,3,2.0,3.0,,430000.0,3754.0,,,,
13018,Mernda,h,410.0,135.0,3,2.0,3.0,2012.0,547000.0,3754.0,,,,
13019,Mill Park,h,290.0,,3,1.0,3.0,,470000.0,3082.0,,,,
13020,Montmorency,h,204.0,102.0,3,1.0,3.0,2000.0,756000.0,3094.0,,,,
13021,Mount Evelyn,h,915.0,101.0,3,1.0,3.0,1970.0,515000.0,3796.0,,,,
13022,Mount Waverley,h,570.0,,4,2.0,4.0,,1750000.0,3149.0,,,,
13023,Mount Waverley,h,800.0,160.0,4,2.0,4.0,1970.0,1340000.0,3149.0,,,,
13024,Niddrie,t,317.0,210.0,3,2.0,3.0,2012.0,1150000.0,3042.0,,,,
13025,Nunawading,h,757.0,125.0,3,1.0,3.0,1953.0,1218000.0,3131.0,,,,
13026,Oakleigh South,h,697.0,,2,1.0,2.0,,955500.0,3167.0,,,,
13027,Ormond,h,369.0,,3,1.0,3.0,,1005500.0,3204.0,,,,
13028,Pascoe Vale,h,546.0,103.0,3,1.0,3.0,1950.0,980000.0,3044.0,,,,
13029,Pascoe Vale,t,100.0,105.0,2,1.0,2.0,2012.0,585500.0,3044.0,,,,
13030,Port Melbourne,h,340.0,,3,1.0,3.0,,1230000.0,3207.0,3207.0,200.2101167315175,247.75875486381324,516.852140077821
13031,Prahran,h,125.0,0.0,3,2.0,3.0,2002.0,1390000.0,3181.0,3181.0,148.1695652173913,101.91304347826087,244.23695652173913
13032,Preston,h,529.0,144.0,3,1.0,3.0,1970.0,961000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
13033,Preston,h,464.0,,3,1.0,3.0,,1001000.0,3072.0,3072.0,94.15602836879432,26.085106382978722,51.39007092198582
13034,Reservoir,h,653.0,120.0,3,1.0,3.0,1950.0,876000.0,3073.0,,,,
13035,Reservoir,h,576.0,150.0,4,2.0,4.0,1940.0,866000.0,3073.0,,,,
13036,Reservoir,h,586.0,120.0,3,1.0,3.0,1960.0,775500.0,3073.0,,,,
13037,Reservoir,h,743.0,,4,2.0,4.0,,920000.0,3073.0,,,,
13038,Roxburgh Park,h,368.0,,3,1.0,3.0,,400000.0,3064.0,,,,
13039,South Melbourne,h,128.0,130.0,3,1.0,3.0,1880.0,1412000.0,3205.0,3205.0,214.84666666666666,167.55666666666667,426.2733333333333
13040,South Morang,h,582.0,175.0,5,3.0,5.0,2000.0,597000.0,3752.0,,,,
13041,South Yarra,h,462.0,,3,2.0,3.0,,1400000.0,3141.0,3141.0,157.91259931895573,128.72190692395006,349.15209988649264
13042,Spotswood,h,243.0,,2,1.0,2.0,,782500.0,3015.0,,,,
13043,Springvale South,h,775.0,,3,1.0,3.0,,750000.0,3172.0,,,,
13044,St Albans,h,557.0,138.0,3,1.0,3.0,1985.0,626000.0,3021.0,,,,
13045,Strathmore Heights,h,534.0,149.0,3,1.0,3.0,1960.0,1000000.0,3041.0,,,,
13046,Sunbury,h,664.0,,3,1.0,3.0,,480500.0,3429.0,,,,
13047,Sunbury,h,650.0,,3,2.0,3.0,,431250.0,3429.0,,,,
13048,Sunshine North,h,331.0,123.0,3,1.0,3.0,1995.0,502500.0,3020.0,,,,
13049,Sunshine West,h,650.0,117.0,3,1.0,3.0,1965.0,650000.0,3020.0,,,,
13050,Surrey Hills,h,368.0,,5,3.0,5.0,,1825000.0,3127.0,,,,
13051,Surrey Hills,h,1004.0,,3,2.0,3.0,,2567500.0,3127.0,,,,
13052,Templestowe,h,779.0,185.0,4,2.0,4.0,1980.0,1150000.0,3106.0,,,,
13053,Templestowe Lower,h,887.0,195.0,4,2.0,4.0,1970.0,1280000.0,3107.0,,,,
13054,Thornbury,h,277.0,,2,1.0,2.0,,1200000.0,3071.0,3071.0,125.00877192982456,148.2017543859649,452.64912280701753
13055,Truganina,h,512.0,,4,2.0,4.0,,635000.0,3029.0,3029.0,76.15044247787611,31.76991150442478,74.86725663716814
13056,Vermont,h,891.0,177.0,5,2.0,5.0,1980.0,1300000.0,3133.0,,,,
13057,Vermont South,h,784.0,,4,2.0,4.0,,1138000.0,3133.0,,,,
13058,Vermont South,h,882.0,212.0,5,3.0,5.0,1970.0,1360000.0,3133.0,,,,
13059,Vermont South,h,786.0,,5,2.0,5.0,,1300000.0,3133.0,,,,
13060,Viewbank,h,1113.0,,4,2.0,4.0,,1612000.0,3084.0,,,,
13061,Wantirna,h,842.0,,4,2.0,4.0,,1150000.0,3152.0,,,,
13062,Wantirna South,h,634.0,294.0,5,3.0,5.0,2000.0,1235000.0,3152.0,,,,
13063,Warrandyte,h,4168.0,,4,2.0,4.0,,1600000.0,3113.0,,,,
13064,Watsonia,h,670.0,,4,1.0,4.0,1960.0,900000.0,3087.0,,,,
13065,Werribee,h,536.0,141.0,3,2.0,3.0,1990.0,490000.0,3030.0,3030.0,115.74806201550388,36.58914728682171,129.3372093023256
13066,Werribee,h,299.0,112.0,3,1.0,3.0,2005.0,412700.0,3030.0,3030.0,115.74806201550388,36.58914728682171,129.3372093023256
13067,West Footscray,h,501.0,129.0,4,2.0,4.0,1960.0,990000.0,3012.0,,,,
13068,West Footscray,h,427.0,119.0,3,2.0,3.0,1936.0,1100500.0,3012.0,,,,
13069,West Footscray,h,160.0,,3,1.0,3.0,,675000.0,3012.0,,,,
13070,West Footscray,h,332.0,,2,1.0,2.0,,855000.0,3012.0,,,,
13071,Wheelers Hill,h,650.0,,4,2.0,4.0,,1200000.0,3150.0,3150.0,124.02645502645503,55.698412698412696,181.1058201058201
13072,Wheelers Hill,h,649.0,,4,3.0,4.0,,1480000.0,3150.0,3150.0,124.02645502645503,55.698412698412696,181.1058201058201
13073,Wheelers Hill,h,657.0,,4,2.0,4.0,,1500000.0,3150.0,3150.0,124.02645502645503,55.698412698412696,181.1058201058201
13074,Wheelers Hill,h,875.0,,4,2.0,4.0,,1194700.0,3150.0,3150.0,124.02645502645503,55.698412698412696,181.1058201058201
13075,Williamstown,h,840.0,244.0,5,2.0,5.0,1910.0,2550000.0,3016.0,,,,
13076,Wyndham Vale,h,300.0,179.0,3,2.0,3.0,,475000.0,3024.0,,,,
13077,Yallambie,h,585.0,212.0,4,2.0,4.0,2014.0,1025000.0,3085.0,,,,
13078,Aberfeldie,h,730.0,373.0,5,4.0,5.0,2014.0,1830000.0,3040.0,,,,
13079,Airport West,h,593.0,,3,2.0,3.0,,860000.0,3042.0,,,,
13080,Airport West,h,551.0,96.0,3,1.0,3.0,1950.0,850000.0,3042.0,,,,
13081,Albanvale,h,619.0,,3,1.0,3.0,,565000.0,3021.0,,,,
13082,Albert Park,h,137.0,125.0,3,2.0,3.0,1890.0,2100000.0,3206.0,3206.0,229.41803278688525,243.31967213114754,581.5245901639345
13083,Albion,h,697.0,121.0,3,1.0,3.0,1950.0,760000.0,3020.0,,,,
13084,Altona Meadows,h,636.0,232.0,4,2.0,4.0,1996.0,750000.0,3028.0,,,,
13085,Altona North,h,667.0,,3,1.0,3.0,,980000.0,3025.0,,,,
13086,Altona North,h,561.0,,4,1.0,4.0,,970000.0,3025.0,,,,
13087,Armadale,h,474.0,180.0,4,3.0,4.0,1915.0,3000000.0,3143.0,,,,
13088,Armadale,h,230.0,115.0,3,1.0,3.0,1900.0,1500000.0,3143.0,,,,
13089,Ascot Vale,t,231.0,,3,2.0,3.0,,1130000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
13090,Ashburton,h,407.0,93.0,3,1.0,3.0,1955.0,1210000.0,3147.0,,,,
13091,Ashburton,h,648.0,,3,1.0,3.0,,1840000.0,3147.0,,,,
13092,Balwyn,h,621.0,575.0,5,5.0,5.0,2009.0,2580000.0,3103.0,,,,
13093,Balwyn North,h,629.0,,4,2.0,4.0,,1400000.0,3104.0,,,,
13094,Bayswater,h,782.0,,3,2.0,3.0,,755000.0,3153.0,,,,
13095,Bayswater North,h,931.0,,3,2.0,3.0,,800000.0,3153.0,,,,
13096,Bayswater North,h,482.0,147.0,3,2.0,3.0,1990.0,724000.0,3153.0,,,,
13097,Beaumaris,h,335.0,,3,2.0,3.0,1996.0,1150000.0,3193.0,,,,
13098,Bentleigh,h,590.0,,5,2.0,5.0,,1915000.0,3204.0,,,,
13099,Bentleigh,h,623.0,214.0,4,3.0,4.0,1950.0,1410000.0,3204.0,,,,
13100,Bentleigh East,h,597.0,115.0,2,1.0,2.0,1959.0,1020000.0,3165.0,,,,
13101,Bentleigh East,h,400.0,294.0,4,2.0,4.0,,1675000.0,3165.0,,,,
13102,Berwick,h,957.0,,3,2.0,3.0,,835000.0,3806.0,,,,
13103,Black Rock,u,749.0,,3,2.0,3.0,1980.0,945000.0,3193.0,,,,
13104,Blackburn,h,1271.0,,3,1.0,3.0,,786000.0,3130.0,,,,
13105,Blackburn North,h,602.0,,5,2.0,5.0,,1555000.0,3130.0,,,,
13106,Blackburn North,h,582.0,240.0,4,2.0,4.0,2011.0,1475000.0,3130.0,,,,
13107,Blackburn South,h,727.0,115.0,4,2.0,4.0,1960.0,1229000.0,3130.0,,,,
13108,Bonbeach,h,572.0,127.0,3,2.0,3.0,1950.0,965000.0,3196.0,,,,
13109,Box Hill,u,84.0,77.0,2,1.0,2.0,1970.0,653000.0,3128.0,3128.0,111.44392523364486,15.939252336448599,60.21028037383178
13110,Brighton East,h,626.0,,5,3.0,5.0,,2750000.0,3187.0,,,,
13111,Broadmeadows,h,580.0,,3,1.0,3.0,,575500.0,3047.0,,,,
13112,Brooklyn,h,738.0,,3,2.0,3.0,,901000.0,3012.0,,,,
13113,Brunswick,h,360.0,,3,1.0,3.0,1900.0,1150000.0,3056.0,3056.0,94.67264573991031,86.01569506726457,243.32286995515696
13114,Brunswick,h,212.0,,3,1.0,3.0,,1280000.0,3056.0,3056.0,94.67264573991031,86.01569506726457,243.32286995515696
13115,Brunswick,h,331.0,120.0,3,1.0,3.0,1920.0,1325000.0,3056.0,3056.0,94.67264573991031,86.01569506726457,243.32286995515696
13116,Brunswick,h,278.0,174.0,4,2.0,4.0,1880.0,1630000.0,3056.0,3056.0,94.67264573991031,86.01569506726457,243.32286995515696
13117,Brunswick,h,518.0,,4,1.0,4.0,,1275000.0,3056.0,3056.0,94.67264573991031,86.01569506726457,243.32286995515696
13118,Brunswick,h,461.0,187.0,4,2.0,4.0,1930.0,1770000.0,3056.0,3056.0,94.67264573991031,86.01569506726457,243.32286995515696
13119,Brunswick East,h,186.0,,2,1.0,2.0,,1065000.0,3057.0,3057.0,154.43243243243242,61.1945945945946,226.1891891891892
13120,Brunswick East,u,186.0,,2,1.0,2.0,,522000.0,3057.0,3057.0,154.43243243243242,61.1945945945946,226.1891891891892
13121,Brunswick West,h,399.0,105.0,3,1.0,3.0,1950.0,1000000.0,3055.0,,,,
13122,Brunswick West,h,218.0,,3,1.0,3.0,,1080000.0,3055.0,,,,
13123,Bulleen,h,650.0,120.0,4,2.0,4.0,1960.0,1300000.0,3105.0,,,,
13124,Bulleen,h,697.0,158.0,3,2.0,3.0,1970.0,1331000.0,3105.0,,,,
13125,Bundoora,h,586.0,,3,1.0,3.0,1970.0,745000.0,3083.0,,,,
13126,Burnside Heights,h,419.0,,3,2.0,3.0,2007.0,655000.0,3023.0,,,,
13127,Burwood East,h,189.0,,3,1.0,3.0,,680000.0,3151.0,,,,
13128,Camberwell,h,905.0,,4,2.0,4.0,,2850000.0,3124.0,,,,
13129,Camberwell,h,768.0,254.0,5,2.0,5.0,1990.0,2800000.0,3124.0,,,,
13130,Carnegie,h,627.0,181.0,4,2.0,4.0,1905.0,1966000.0,3163.0,3163.0,94.2051282051282,92.1923076923077,210.02564102564102
13131,Carnegie,u,2048.0,55.0,1,1.0,1.0,1970.0,381000.0,3163.0,3163.0,94.2051282051282,92.1923076923077,210.02564102564102
13132,Caroline Springs,h,238.0,171.0,3,1.0,3.0,2004.0,646000.0,3023.0,,,,
13133,Cheltenham,h,603.0,,3,2.0,3.0,,1100000.0,3192.0,,,,
13134,Cheltenham,h,566.0,,3,1.0,3.0,,1015000.0,3192.0,,,,
13135,Cheltenham,t,138.0,137.0,3,2.0,3.0,2013.0,795000.0,3192.0,,,,
13136,Cheltenham,h,534.0,134.0,3,2.0,3.0,1980.0,1160000.0,3192.0,,,,
13137,Cheltenham,h,585.0,,4,2.0,4.0,,1160000.0,3192.0,,,,
13138,Clayton South,h,602.0,,3,1.0,3.0,,800000.0,3169.0,,,,
13139,Coburg,h,343.0,,4,2.0,4.0,,1000000.0,3058.0,3058.0,103.10526315789474,121.27067669172932,326.9924812030075
13140,Coburg,h,491.0,,3,1.0,3.0,,960000.0,3058.0,3058.0,103.10526315789474,121.27067669172932,326.9924812030075
13141,Craigieburn,h,771.0,255.0,4,2.0,4.0,2006.0,735000.0,3064.0,,,,
13142,Craigieburn,h,630.0,177.0,4,2.0,4.0,2003.0,600000.0,3064.0,,,,
13143,Craigieburn,h,294.0,146.0,4,2.0,4.0,2011.0,475000.0,3064.0,,,,
13144,Craigieburn,h,448.0,143.0,3,2.0,3.0,2010.0,552000.0,3064.0,,,,
13145,Croydon,h,850.0,,3,1.0,3.0,,840500.0,3136.0,,,,
13146,Croydon,h,857.0,285.0,5,3.0,5.0,2012.0,1180000.0,3136.0,,,,
13147,Deer Park,h,562.0,118.0,3,1.0,3.0,1960.0,632000.0,3023.0,,,,
13148,Delahey,h,528.0,142.0,3,2.0,3.0,2000.0,607500.0,3037.0,,,,
13149,Delahey,h,469.0,,3,2.0,3.0,,563000.0,3037.0,,,,
13150,Derrimut,h,516.0,,4,2.0,4.0,,695000.0,3030.0,3030.0,115.74806201550388,36.58914728682171,129.3372093023256
13151,Diamond Creek,h,1001.0,315.0,4,3.0,4.0,2012.0,990000.0,3089.0,,,,
13152,Doncaster,h,730.0,,4,3.0,4.0,,1260000.0,3108.0,3108.0,128.82978723404256,32.269503546099294,145.39716312056737
13153,Doncaster East,h,664.0,,4,2.0,4.0,,1310000.0,3109.0,,,,
13154,Doncaster East,h,659.0,,5,2.0,5.0,1975.0,1890000.0,3109.0,,,,
13155,Donvale,u,294.0,107.0,3,2.0,3.0,1970.0,775000.0,3111.0,,,,
13156,Doreen,h,184.0,,2,1.0,2.0,,365500.0,3754.0,,,,
13157,Edithvale,h,441.0,,3,1.0,3.0,,837000.0,3196.0,,,,
13158,Edithvale,h,560.0,146.0,3,1.0,3.0,1980.0,950000.0,3196.0,,,,
13159,Epping,h,716.0,114.0,3,2.0,3.0,1979.0,646000.0,3076.0,,,,
13160,Epping,h,534.0,113.0,3,1.0,3.0,1990.0,625000.0,3076.0,,,,
